Date,Open,High,Low,Close,Adj Close,Volume
1962-03-15,0.0,3.6645588874816895,3.6514949798583984,3.658026933670044,0.6028485894203186,137779
1962-03-16,0.0,3.6645588874816895,3.6449620723724365,3.6449620723724365,0.6006953120231628,135866
1962-03-19,0.0,3.658026933670044,3.6318979263305664,3.638430118560791,0.5996186137199402,162656
1962-03-20,0.0,3.6514949798583984,3.6318979263305664,3.6318979263305664,0.5985421538352966,225805
1962-03-21,0.0,3.658026933670044,3.625365972518921,3.6514949798583984,0.6017715334892273,135866
1962-03-22,0.0,3.658026933670044,3.6123011112213135,3.6318979263305664,0.5985421538352966,195187
1962-03-23,0.0,3.6449620723724365,3.605768918991089,3.638430118560791,0.5996186137199402,114816
1962-03-26,0.0,3.6514949798583984,3.6188340187072754,3.6318979263305664,0.5985421538352966,130125
1962-03-27,0.0,3.6318979263305664,3.592705011367798,3.6123011112213135,0.5953125357627869,135866
1962-03-28,0.0,3.6318979263305664,3.5992369651794434,3.6318979263305664,0.5985421538352966,88026
1962-03-29,0.0,3.658026933670044,3.638430118560791,3.6514949798583984,0.6017715334892273,166483
1962-03-30,0.0,3.6514949798583984,3.625365972518921,3.6514949798583984,0.6017715334892273,166483
1962-04-02,0.0,3.6514949798583984,3.625365972518921,3.6449620723724365,0.6006953120231628,116730
1962-04-03,0.0,3.6318979263305664,3.520850896835327,3.5665760040283203,0.5877770185470581,176051
1962-04-04,0.0,3.5665760040283203,3.5273830890655518,3.5273830890655518,0.5813177227973938,168397
1962-04-05,0.0,3.5861730575561523,3.4751250743865967,3.5796399116516113,0.5899302959442139,223891
1962-04-06,0.0,3.625365972518921,3.5535120964050293,3.592705011367798,0.5920830965042114,114816
1962-04-09,0.0,3.625365972518921,3.5665760040283203,3.5665760040283203,0.5877770185470581,168397
1962-04-10,0.0,3.6318979263305664,3.5535120964050293,3.625365972518921,0.5974658727645874,160742
1962-04-11,0.0,3.658026933670044,3.5861730575561523,3.5861730575561523,0.5910067558288574,116730
1962-04-12,0.0,3.6514949798583984,3.5861730575561523,3.625365972518921,0.5974658727645874,221978
1962-04-13,0.0,3.6188340187072754,3.5861730575561523,3.6123011112213135,0.5953125357627869,145434
1962-04-16,0.0,3.6318979263305664,3.5796399116516113,3.592705011367798,0.5920830965042114,103334
1962-04-17,0.0,3.625365972518921,3.5796399116516113,3.605768918991089,0.5942362546920776,110989
1962-04-18,0.0,3.6123011112213135,3.5535120964050293,3.5535120964050293,0.585624098777771,149261
1962-04-19,0.0,3.592705011367798,3.560044050216675,3.592705011367798,0.5920830965042114,101421
1962-04-23,0.0,3.625365972518921,3.5796399116516113,3.592705011367798,0.5920830965042114,141606
1962-04-24,0.0,3.6123011112213135,3.573107957839966,3.5861730575561523,0.5910067558288574,97594
1962-04-25,0.0,3.5992369651794434,3.5404469966888428,3.5665760040283203,0.5877770185470581,199014
1962-04-26,0.0,3.5469799041748047,3.4816579818725586,3.5077860355377197,0.5780882239341736,166483
1962-04-27,0.0,3.5404469966888428,3.4751250743865967,3.501254081726074,0.5770120024681091,191360
1962-04-30,0.0,3.520850896835327,3.3183529376983643,3.3183529376983643,0.546869695186615,621920
1962-05-01,0.0,3.422868013381958,3.2922239303588867,3.403270959854126,0.5608642101287842,359757
1962-05-02,0.0,3.5143189430236816,3.468592882156372,3.501254081726074,0.5770120024681091,273645
1962-05-03,0.0,3.5992369651794434,3.4816579818725586,3.5535120964050293,0.585624098777771,199014
1962-05-04,0.0,3.5273830890655518,3.4620609283447266,3.5273830890655518,0.5813177227973938,110989
1962-05-07,0.0,3.5469799041748047,3.488189935684204,3.488189935684204,0.5748587250709534,141606
1962-05-08,0.0,3.4751250743865967,3.422868013381958,3.4751250743865967,0.5727059245109558,103334
1962-05-09,0.0,3.488189935684204,3.409804105758667,3.4293999671936035,0.5651705265045166,145434
1962-05-10,0.0,3.4424641132354736,3.3510138988494873,3.370609998703003,0.5554815530776978,243027
1962-05-11,0.0,3.403270959854126,3.285691976547241,3.285691976547241,0.5414867997169495,214323
1962-05-14,0.0,3.2922239303588867,3.141983985900879,3.2922239303588867,0.5425634980201721,476486
1962-05-15,0.0,3.4424641132354736,3.3314170837402344,3.3836750984191895,0.5576346516609192,304262
1962-05-16,0.0,3.3836750984191895,3.3118209838867188,3.3510138988494873,0.5522521138191223,189446
1962-05-17,0.0,3.344481945037842,3.2791600227355957,3.3118209838867188,0.5457928776741028,164570
1962-05-18,0.0,3.285691976547241,3.2138381004333496,3.27262806892395,0.5393340587615967,183706
1962-05-21,0.0,3.3314170837402344,3.253031015396118,3.3248848915100098,0.5479457974433899,118643
1962-05-22,0.0,3.3118209838867188,3.220370054244995,3.2269020080566406,0.5317983627319336,153088
1962-05-23,0.0,3.2138381004333496,3.0309360027313232,3.0309360027313232,0.4995027184486389,531981
1962-05-24,0.0,3.1354520320892334,3.0309360027313232,3.0309360027313232,0.4995027184486389,507104
1962-05-25,0.0,3.0701301097869873,2.887228012084961,3.004807949066162,0.49519678950309753,478400
1962-05-28,0.0,2.952549934387207,2.625941038131714,2.6324729919433594,0.4338354766368866,685069
1962-05-29,0.0,3.0309360027313232,2.821906089782715,3.0178720951080322,0.49734970927238464,1416064
1962-05-31,0.0,3.0244040489196777,2.87416410446167,2.87416410446167,0.47366663813591003,757786
1962-06-01,0.0,2.9460179805755615,2.7761809825897217,2.7761809825897217,0.45751893520355225,694637
1962-06-04,0.0,2.8088419437408447,2.6128759384155273,2.639004945755005,0.4349122941493988,621920
1962-06-05,0.0,2.8480350971221924,2.5606191158294678,2.7631170749664307,0.455365926027298,801798
1962-06-06,0.0,2.7957780361175537,2.684730052947998,2.7435200214385986,0.45213615894317627,346362
1962-06-07,0.0,2.7892448902130127,2.7304561138153076,2.736988067626953,0.4510597288608551,239200
1962-06-08,0.0,2.7957780361175537,2.7435200214385986,2.7435200214385986,0.45213615894317627,181792
1962-06-11,0.0,2.7631170749664307,2.671665906906128,2.671665906906128,0.4402945935726166,260250
1962-06-12,0.0,2.671665906906128,2.58674693107605,2.593280076980591,0.42737632989883423,371238
1962-06-13,0.0,2.6651339530944824,2.5344901084899902,2.5410220623016357,0.41876429319381714,558771
1962-06-14,0.0,2.625941038131714,2.456104040145874,2.4756999015808105,0.4079994261264801,575994
1962-06-15,0.0,2.554086923599243,2.2274770736694336,2.5279579162597656,0.4166112244129181,2893363
1962-06-18,0.0,2.52142596244812,2.3189280033111572,2.403846025466919,0.3961573839187622,1197914
1962-06-19,0.0,2.4299750328063965,2.371185064315796,2.403846025466919,0.3961573839187622,340621
1962-06-20,0.0,2.436506986618042,2.2470738887786865,2.2927989959716797,0.37785711884498596,621920
1962-06-21,0.0,2.338524103164673,2.253606081008911,2.253606081008911,0.37139764428138733,495622
1962-06-22,0.0,2.3450560569763184,2.2078800201416016,2.2078800201416016,0.3638618588447571,524326
1962-06-25,0.0,2.3123950958251953,2.1490910053253174,2.299330949783325,0.378933310508728,849638
1962-06-26,0.0,2.3189280033111572,2.234009027481079,2.253606081008911,0.37139764428138733,392288
1962-06-27,0.0,2.3189280033111572,2.2405409812927246,2.3058629035949707,0.3800097405910492,273645
1962-06-28,0.0,2.488765001296997,2.3777170181274414,2.469167947769165,0.40692266821861267,782662
1962-06-29,0.0,2.52142596244812,2.4169108867645264,2.449570894241333,0.40369316935539246,468832
1962-07-02,0.0,2.5279579162597656,2.4430389404296875,2.514893054962158,0.41445791721343994,195187
1962-07-03,0.0,2.606343984603882,2.5083611011505127,2.5998120307922363,0.42845258116722107,357843
1962-07-05,0.0,2.606343984603882,2.5475540161132812,2.606343984603882,0.4295293986797333,267904
1962-07-06,0.0,2.5475540161132812,2.488765001296997,2.501828908920288,0.41230517625808716,264077
1962-07-09,0.0,2.593280076980591,2.482232093811035,2.593280076980591,0.42737632989883423,256422
1962-07-10,0.0,2.717391014099121,2.5671510696411133,2.5802149772644043,0.42522311210632324,717600
1962-07-11,0.0,2.625941038131714,2.4952969551086426,2.6128759384155273,0.4306058883666992,359757
1962-07-12,0.0,2.6781980991363525,2.5998120307922363,2.619407892227173,0.4316823482513428,296608
1962-07-13,0.0,2.6128759384155273,2.5606191158294678,2.6128759384155273,0.4306058883666992,158829
1962-07-16,0.0,2.6977949142456055,2.593280076980591,2.6781980991363525,0.4413711130619049,204755
1962-07-17,0.0,2.6977949142456055,2.5606191158294678,2.5802149772644043,0.42522311210632324,246854
1962-07-18,0.0,2.573683023452759,2.5083611011505127,2.5344901084899902,0.41768792271614075,271731
1962-07-19,0.0,2.639004945755005,2.514893054962158,2.5279579162597656,0.4166112244129181,304262
1962-07-20,0.0,2.5802149772644043,2.5279579162597656,2.5606191158294678,0.4219939708709717,176051
1962-07-23,0.0,2.573683023452759,2.5083611011505127,2.52142596244812,0.41553521156311035,252595
1962-07-24,0.0,2.5344901084899902,2.482232093811035,2.488765001296997,0.41015225648880005,147347
1962-07-25,0.0,2.52142596244812,2.4299750328063965,2.52142596244812,0.41553521156311035,193274
1962-07-26,0.0,2.5606191158294678,2.52142596244812,2.5344901084899902,0.41768792271614075,158829
1962-07-27,0.0,2.5998120307922363,2.5344901084899902,2.58674693107605,0.42629995942115784,189446
1962-07-30,0.0,2.652069091796875,2.573683023452759,2.639004945755005,0.4349122941493988,265990
1962-07-31,0.0,2.69126296043396,2.639004945755005,2.658601999282837,0.4381415843963623,386547
1962-08-01,0.0,2.639004945755005,2.58674693107605,2.5998120307922363,0.42845258116722107,177965
1962-08-02,0.0,2.658601999282837,2.58674693107605,2.652069091796875,0.4370649456977844,156915
1962-08-03,0.0,2.658601999282837,2.5998120307922363,2.5998120307922363,0.42845258116722107,189446
1962-08-06,0.0,2.619407892227173,2.5606191158294678,2.5802149772644043,0.42522311210632324,118643
1962-08-07,0.0,2.5802149772644043,2.5475540161132812,2.5475540161132812,0.41984042525291443,118643
1962-08-08,0.0,2.6128759384155273,2.514893054962158,2.5998120307922363,0.42845258116722107,133952
1962-08-09,0.0,2.6128759384155273,2.5606191158294678,2.58674693107605,0.42629995942115784,181792
1962-08-10,0.0,2.5998120307922363,2.5344901084899902,2.5802149772644043,0.42522311210632324,147347
1962-08-13,0.0,2.573683023452759,2.5279579162597656,2.5671510696411133,0.4230705499649048,166483
1962-08-14,0.0,2.625941038131714,2.5475540161132812,2.606343984603882,0.4295293986797333,323398
1962-08-15,0.0,2.684730052947998,2.593280076980591,2.652069091796875,0.4370649456977844,327226
1962-08-16,0.0,2.6781980991363525,2.6128759384155273,2.658601999282837,0.4381415843963623,235373
1962-08-17,0.0,2.7892448902130127,2.658601999282837,2.7631170749664307,0.455365926027298,784576
1962-08-20,0.0,2.8676319122314453,2.782712936401367,2.8284389972686768,0.4661308228969574,434387
1962-08-21,0.0,2.8415029048919678,2.7957780361175537,2.8088419437408447,0.46461808681488037,216237
1962-08-22,0.0,2.919888973236084,2.8153738975524902,2.9002931118011475,0.47974565625190735,466918
1962-08-23,0.0,2.9002931118011475,2.802309989929199,2.8088419437408447,0.46461808681488037,340621
1962-08-24,0.0,2.8349709510803223,2.7957780361175537,2.821906089782715,0.46677958965301514,156915
1962-08-27,0.0,2.854567050933838,2.8284389972686768,2.8480350971221924,0.4711015820503235,122470
1962-08-28,0.0,2.854567050933838,2.7631170749664307,2.769649028778076,0.45813554525375366,177965
1962-08-29,0.0,2.7631170749664307,2.717391014099121,2.750051975250244,0.4548934996128082,239200
1962-08-30,0.0,2.782712936401367,2.7435200214385986,2.7631170749664307,0.45705488324165344,101421
1962-08-31,0.0,2.8284389972686768,2.750051975250244,2.821906089782715,0.46677958965301514,214323
1962-09-04,0.0,2.8610990047454834,2.7761809825897217,2.7957780361175537,0.46245768666267395,193274
1962-09-05,0.0,2.7761809825897217,2.717391014099121,2.7565839290618896,0.4559740722179413,177965
1962-09-06,0.0,2.7304561138153076,2.6651339530944824,2.7239229679107666,0.45057132840156555,380806
1962-09-07,0.0,2.717391014099121,2.6781980991363525,2.684730052947998,0.4440886676311493,141606
1962-09-10,0.0,2.69126296043396,2.6324729919433594,2.69126296043396,0.44516947865486145,141606
1962-09-11,0.0,2.70432710647583,2.652069091796875,2.6651339530944824,0.4408470690250397,181792
1962-09-12,0.0,2.6781980991363525,2.6455368995666504,2.671665906906128,0.44192758202552795,130125
1962-09-13,0.0,2.7108590602874756,2.6455368995666504,2.70432710647583,0.44732990860939026,135866
1962-09-14,0.0,2.8153738975524902,2.717391014099121,2.7957780361175537,0.46245768666267395,160742
1962-09-17,0.0,2.8088419437408447,2.769649028778076,2.7957780361175537,0.46245768666267395,189446
1962-09-18,0.0,2.8153738975524902,2.7565839290618896,2.7761809825897217,0.4592158794403076,166483
1962-09-19,0.0,2.7892448902130127,2.7565839290618896,2.7761809825897217,0.4592158794403076,118643
1962-09-20,0.0,2.7957780361175537,2.750051975250244,2.750051975250244,0.4548934996128082,187533
1962-09-21,0.0,2.7435200214385986,2.652069091796875,2.6651339530944824,0.4408470690250397,244941
1962-09-24,0.0,2.639004945755005,2.5606191158294678,2.5606191158294678,0.4235590994358063,342534
1962-09-25,0.0,2.593280076980591,2.501828908920288,2.58674693107605,0.4278811812400818,208582
1962-09-26,0.0,2.606343984603882,2.52142596244812,2.5279579162597656,0.41815635561943054,183706
1962-09-27,0.0,2.5802149772644043,2.5083611011505127,2.52142596244812,0.4170762300491333,260250
1962-09-28,0.0,2.554086923599243,2.5083611011505127,2.5344901084899902,0.41923704743385315,170310
1962-10-01,0.0,2.554086923599243,2.4626359939575195,2.4626359939575195,0.40735146403312683,225805
1962-10-02,0.0,2.514893054962158,2.482232093811035,2.4952969551086426,0.41275399923324585,271731
1962-10-03,0.0,2.5279579162597656,2.482232093811035,2.488765001296997,0.4116733968257904,126298
1962-10-04,0.0,2.5083611011505127,2.469167947769165,2.5083611011505127,0.4149148166179657,135866
1962-10-05,0.0,2.5475540161132812,2.5083611011505127,2.5475540161132812,0.4213976562023163,105248
1962-10-08,0.0,2.5802149772644043,2.554086923599243,2.5606191158294678,0.4235590994358063,91853
1962-10-09,0.0,2.5802149772644043,2.554086923599243,2.573683023452759,0.42572009563446045,84198
1962-10-10,0.0,2.619407892227173,2.5671510696411133,2.5671510696411133,0.42463961243629456,231546
1962-10-11,0.0,2.5671510696411133,2.5410220623016357,2.5475540161132812,0.4213976562023163,103334
1962-10-12,0.0,2.5475540161132812,2.52142596244812,2.5279579162597656,0.41815635561943054,101421
1962-10-15,0.0,2.593280076980591,2.52142596244812,2.5802149772644043,0.4268002510070801,112902
1962-10-16,0.0,2.593280076980591,2.52142596244812,2.5279579162597656,0.41815635561943054,135866
1962-10-17,0.0,2.5344901084899902,2.4756999015808105,2.5083611011505127,0.4149148166179657,155002
1962-10-18,0.0,2.5410220623016357,2.5083611011505127,2.514893054962158,0.4159950911998749,158829
1962-10-19,0.0,2.514893054962158,2.449570894241333,2.456104040145874,0.4062708020210266,290867
1962-10-22,0.0,2.423443078994751,2.3777170181274414,2.403846025466919,0.3976267874240875,399942
1962-10-23,0.0,2.3777170181274414,2.3058629035949707,2.3123950958251953,0.3824995160102844,426733
1962-10-24,0.0,2.5083611011505127,2.299330949783325,2.5083611011505127,0.4149148166179657,530067
1962-10-25,0.0,2.449570894241333,2.3646531105041504,2.4103779792785645,0.39870697259902954,199014
1962-10-26,0.0,2.423443078994751,2.3646531105041504,2.371185064315796,0.3922240734100342,128211
1962-10-29,0.0,2.514893054962158,2.4299750328063965,2.4626359939575195,0.40735146403312683,241114
1962-10-30,0.0,2.5279579162597656,2.4430389404296875,2.514893054962158,0.4159950911998749,210496
1962-10-31,0.0,2.514893054962158,2.4626359939575195,2.469167947769165,0.40843188762664795,352102
1962-11-01,0.0,2.5475540161132812,2.449570894241333,2.5410220623016357,0.42031750082969666,451610
1962-11-02,0.0,2.625941038131714,2.514893054962158,2.5802149772644043,0.4268002510070801,474573
1962-11-05,0.0,2.606343984603882,2.5475540161132812,2.5802149772644043,0.4268002510070801,271731
1962-11-07,0.0,2.606343984603882,2.5279579162597656,2.593280076980591,0.4289614260196686,677414
1962-11-08,0.0,2.5998120307922363,2.52142596244812,2.5410220623016357,0.42031750082969666,493709
1962-11-09,0.0,2.6455368995666504,2.5344901084899902,2.625941038131714,0.43436411023139954,396115
1962-11-12,0.0,2.684730052947998,2.652069091796875,2.6781980991363525,0.44300809502601624,292781
1962-11-13,0.0,2.7108590602874756,2.6128759384155273,2.6128759384155273,0.43220311403274536,962541
1962-11-14,0.0,2.6781980991363525,2.593280076980591,2.6781980991363525,0.44300809502601624,214323
1962-11-15,0.0,2.7435200214385986,2.671665906906128,2.7108590602874756,0.44841063022613525,415251
1962-11-16,0.0,2.736988067626953,2.6455368995666504,2.7304561138153076,0.4516521692276001,187533
1962-11-19,0.0,2.7565839290618896,2.69126296043396,2.7108590602874756,0.45013365149497986,183706
1962-11-20,0.0,2.782712936401367,2.684730052947998,2.782712936401367,0.46206486225128174,279386
1962-11-21,0.0,2.854567050933838,2.7892448902130127,2.854567050933838,0.47399625182151794,434387
1962-11-23,0.0,2.887228012084961,2.8088419437408447,2.821906089782715,0.4685729742050171,273645
1962-11-26,0.0,2.8610990047454834,2.782712936401367,2.8088419437408447,0.46640369296073914,239200
1962-11-27,0.0,2.87416410446167,2.7892448902130127,2.87416410446167,0.4772500991821289,359757
1962-11-28,0.0,2.9002931118011475,2.8480350971221924,2.8676319122314453,0.47616568207740784,264077
1962-11-29,0.0,2.87416410446167,2.802309989929199,2.821906089782715,0.4685729742050171,141606
1962-11-30,0.0,2.87416410446167,2.782712936401367,2.8480350971221924,0.472911536693573,233459
1962-12-03,0.0,2.8676319122314453,2.802309989929199,2.8284389972686768,0.46965762972831726,174138
1962-12-04,0.0,2.9917430877685547,2.782712936401367,2.9917430877685547,0.49677398800849915,399942
1962-12-05,0.0,3.0309360027313232,2.9917430877685547,2.9982759952545166,0.49785906076431274,302349
1962-12-06,0.0,2.9982759952545166,2.9460179805755615,2.9590818881988525,0.49135103821754456,183706
1962-12-07,0.0,2.9656150341033936,2.9133570194244385,2.939486026763916,0.4880969226360321,107162
1962-12-10,0.0,2.939486026763916,2.8349709510803223,2.8610990047454834,0.4750806987285614,239200
1962-12-11,0.0,2.8349709510803223,2.782712936401367,2.8088419437408447,0.46640369296073914,231546
1962-12-12,0.0,2.87416410446167,2.8088419437408447,2.8415029048919678,0.4718271791934967,204755
1962-12-13,0.0,2.854567050933838,2.782712936401367,2.7957780361175537,0.46423453092575073,153088
1962-12-14,0.0,2.887228012084961,2.7761809825897217,2.887228012084961,0.4794195890426636,206669
1962-12-17,0.0,2.8806960582733154,2.821906089782715,2.821906089782715,0.4685729742050171,204755
1962-12-18,0.0,2.8284389972686768,2.7304561138153076,2.7761809825897217,0.4609803855419159,235373
1962-12-19,0.0,2.8153738975524902,2.750051975250244,2.782712936401367,0.46206486225128174,243027
1962-12-20,0.0,2.8153738975524902,2.769649028778076,2.769649028778076,0.4598957896232605,158829
1962-12-21,0.0,2.8088419437408447,2.7565839290618896,2.7761809825897217,0.4609803855419159,120557
1962-12-24,0.0,2.769649028778076,2.7304561138153076,2.7565839290618896,0.45772644877433777,164570
1962-12-26,0.0,2.7892448902130127,2.750051975250244,2.769649028778076,0.4598957896232605,204755
1962-12-27,0.0,2.7892448902130127,2.750051975250244,2.769649028778076,0.4598957896232605,193274
1962-12-28,0.0,2.769649028778076,2.7304561138153076,2.736988067626953,0.4544723629951477,120557
1962-12-31,0.0,2.782712936401367,2.7435200214385986,2.769649028778076,0.4598957896232605,243027
1963-01-02,0.0,2.7957780361175537,2.7435200214385986,2.7565839290618896,0.45772644877433777,132038
1963-01-03,0.0,2.8937599658966064,2.7892448902130127,2.8937599658966064,0.48050400614738464,220064
1963-01-04,0.0,2.952549934387207,2.8937599658966064,2.952549934387207,0.49026596546173096,179878
1963-01-07,0.0,3.0178720951080322,2.9590818881988525,2.98521089553833,0.4956894814968109,197101
1963-01-08,0.0,3.0113399028778076,2.9786789417266846,3.004807949066162,0.4989432394504547,166483
1963-01-09,0.0,3.0309360027313232,2.9329540729522705,2.952549934387207,0.49026596546173096,185619
1963-01-10,0.0,3.0178720951080322,2.952549934387207,2.9917430877685547,0.49677398800849915,179878
1963-01-11,0.0,3.0505330562591553,2.9917430877685547,3.0505330562591553,0.5065361857414246,260250
1963-01-14,0.0,3.122386932373047,3.057065010070801,3.1027910709381104,0.5152135491371155,298522
1963-01-15,0.0,3.174644947052002,3.1158549785614014,3.174644947052002,0.5271443128585815,304262
1963-01-16,0.0,3.1354520320892334,3.0962579250335693,3.1027910709381104,0.5152135491371155,172224
1963-01-17,0.0,3.2595629692077637,3.1158549785614014,3.2595629692077637,0.5412447452545166,392288
1963-01-18,0.0,3.285691976547241,3.220370054244995,3.239967107772827,0.5379909873008728,350189
1963-01-21,0.0,3.266094923019409,3.207305908203125,3.253031015396118,0.5401604175567627,243027
1963-01-22,0.0,3.2595629692077637,3.16811203956604,3.200773000717163,0.5314826369285583,135866
1963-01-23,0.0,3.220370054244995,3.16811203956604,3.187709093093872,0.5293143391609192,137779
1963-01-24,0.0,3.1811769008636475,3.122386932373047,3.15504789352417,0.5238907933235168,191360
1963-01-25,0.0,3.187709093093872,3.1615800857543945,3.187709093093872,0.5293143391609192,141606
1963-01-28,0.0,3.1942410469055176,3.1615800857543945,3.187709093093872,0.5293143391609192,99507
1963-01-29,0.0,3.187709093093872,3.1615800857543945,3.187709093093872,0.5293143391609192,86112
1963-01-30,0.0,3.15504789352417,3.122386932373047,3.1354520320892334,0.5206366777420044,107162
1963-01-31,0.0,3.141983985900879,3.1027910709381104,3.141983985900879,0.5217214226722717,151174
1963-02-01,0.0,3.1485159397125244,3.122386932373047,3.141983985900879,0.5217214226722717,78458
1963-02-04,0.0,3.1485159397125244,3.076662063598633,3.1027910709381104,0.5152135491371155,97594
1963-02-05,0.0,3.1485159397125244,3.0831940174102783,3.1485159397125244,0.5228061079978943,133952
1963-02-06,0.0,3.15504789352417,3.1289188861846924,3.1354520320892334,0.5206366777420044,97594
1963-02-07,0.0,3.1354520320892334,3.122386932373047,3.122386932373047,0.5184671878814697,24877
1963-02-08,0.0,3.122386932373047,3.0701301097869873,3.0962579250335693,0.5141284465789795,109075
1963-02-11,0.0,3.089725971221924,3.0178720951080322,3.0309360027313232,0.5032817125320435,160742
1963-02-12,0.0,3.0701301097869873,3.0244040489196777,3.0701301097869873,0.5097901225090027,103334
1963-02-13,0.0,3.122386932373047,3.0831940174102783,3.122386932373047,0.5184671878814697,99507
1963-02-14,0.0,3.15504789352417,3.122386932373047,3.1485159397125244,0.5228061079978943,256422
1963-02-15,0.0,3.1811769008636475,3.1354520320892334,3.15504789352417,0.5238907933235168,189446
1963-02-18,0.0,3.1615800857543945,3.1158549785614014,3.1158549785614014,0.5193179845809937,143520
